x1,y1,x2,y2,Width,Length
105.73884,89.018598,104.20331,88.168153,0.2,1.75530882722243
104.20331,88.168153,102.97489,87.506695,0.2,1.39518542931182
102.97489,87.506695,101.53385,87.128719,0.2,1.48978593703123
101.53385,87.128719,100.54167,86.656248,0.2,1.09893129823525
100.54167,86.656248,98.084821,86.042036,0.2,2.53246192266439
98.084821,86.042036,95.155506,85.593191,0.2,2.96350269162186
95.155506,85.593191,92.580544,85.286084,0.2,2.59321113889575
92.580544,85.286084,90.21819,84.695497,0.2,2.43505840297209
90.21819,84.695497,88.068451,84.010414,0.2,2.25626161714682
88.068451,84.010414,86.981771,84.837239,0.2,1.3654717144727
86.981771,84.837239,84.713914,85.687685,0.2,2.42207220605932
84.713914,85.687685,82.375186,86.278273,0.2,2.41214486375259
82.375186,86.278273,80.319941,87.034226,0.2,2.18986231262013
80.319941,87.034226,78.784412,87.553943,0.2,1.62109687246938
78.784412,87.553943,76.918155,88.569754,0.2,2.12480285621279
76.918155,88.569754,75.477121,89.396577,0.2,1.66138955771517
75.477121,89.396577,74.177828,90.554129,0.2,1.7401404921882
74.177828,90.554129,72.949405,91.617187,0.2,1.62453543460677
72.949405,91.617187,72.571429,92.160528,0.2,0.661880124234745
87.690475,81.506324,87.666845,81.624441,0.2,0.120457472117754
87.666845,81.624441,89.013384,81.837053,0.2,1.3632208702426
89.013384,81.837053,90.974137,81.69531,0.2,1.96586963073801
90.974137,81.69531,92.415172,81.364581,0.2,1.47850043715448
92.415172,81.364581,94.824769,81.293711,0.2,2.41063897324112
94.824769,81.293711,96.407544,81.482698,0.2,1.59401781257111
96.407544,81.482698,98.840766,82.522132,0.2,2.64593883936118
98.840766,82.522132,99.974693,83.065472,0.2,1.25738172283877
87.666845,81.624439,86.532923,81.600809,0.2,1.1341681881379
86.532923,81.600809,85.280877,81.978784,0.2,1.30785484161698
85.280877,81.978784,83.320127,82.191396,0.2,1.9722435004441
83.320127,82.191396,81.170387,82.923725,0.2,2.27105434365648
81.170387,82.923725,80.390811,83.112714,0.2,0.802156831235022
80.390811,83.112714,79.115141,83.939537,0.2,1.5201875615295
79.115141,83.939537,77.603235,84.648242,0.2,1.66976720828413
87.347022,79.492715,88.599848,80.277821,0.15000001,1.4785007330103
88.599848,80.277821,89.652223,80.144185,0.15000001,1.06082596174914
89.652223,80.144185,90.253578,79.86021,0.15000001,0.665033560544125
90.253578,79.86021,91.456289,79.693168,0.15000001,1.21425564824092
91.456289,79.693168,92.675709,79.609648,0.15000001,1.22227686176251
92.675709,79.609648,94.613411,79.810099,0.15000001,1.94804251601576
87.664405,80.962697,86.110899,79.74328,0.14999999,1.97493258414686
86.110899,79.74328,84.757849,79.910325,0.14999999,1.3633225350316
84.757849,79.910325,83.655362,80.277821,0.14999999,1.16212344231798
83.655362,80.277821,82.886962,80.311231,0.14999999,0.769125989744203
82.886962,80.311231,80.832327,81.547351,0.14999999,2.39781518003891
80.832327,81.547351,80.390811,83.112713,0.14999999,1.62643615592496
77.603235,84.64824,76.27204,85.740141,0.14999999,1.72172237071659
76.27204,85.740141,75.286485,87.510801,0.14999999,2.02646379035625
75.286485,87.510801,75.47712,89.396577,0.14999999,1.89538724945617
72.571429,92.160528,71.477893,93.03994,0.14999999,1.40327703930479
71.477893,93.03994,70.358703,95.211505,0.14999999,2.4430065094725
70.358703,95.211505,69.055762,97.951019,0.14999999,3.03357745997642
69.055762,97.951019,68.988942,97.967709,0.14999999,0.068872842978934
68.791666,100.73586,68.036799,101.44223,0.14999999,1.0338195029061
68.036799,101.44223,67.168172,102.61153,0.14999999,1.45663150972682
67.168172,102.61153,66.433181,103.6472,0.14999999,1.26997012523169
66.433181,103.6472,66.015573,105.41786,0.14999999,1.8192397525516
66.015573,105.41786,66.449886,106.3366,0.14999999,1.016223877681
66.449886,106.3366,66.878162,107.18508,0.14999999,0.950441288337154
66.878162,107.18508,65.163652,108.92577,0.14999999,2.44326548213656
65.163652,108.92577,64.512181,109.51042,0.14999999,0.875345695334704
64.512181,109.51042,63.54333,111.31449,0.14999999,2.04776483637672
63.54333,111.31449,62.490955,113.53617,0.14999999,2.45832364895777
62.490955,113.53617,63.688988,116.30375,0.14999999,3.01575564751009
63.688988,116.30375,62.741521,117.84589,0.14999999,1.80994184870371
62.741521,117.84589,62.173574,118.79804,0.14999999,1.10867191599183
62.173574,118.79804,61.388468,120.00075,0.14999999,1.43628088316178
61.388468,120.00075,60.553253,121.83823,0.14999999,2.01839462113458
60.553253,121.83823,60.987564,122.4897,0.14999999,0.782968202177461
60.987564,122.4897,61.020974,123.94298,0.14999999,1.45366398679338
61.020974,123.94298,62.389696,125.80041,0.14999999,2.30725943885467
62.389696,125.80041,61.071089,127.8685,0.14999999,2.45269661159895
61.071089,127.8685,59.601107,130.34074,0.14999999,2.87625063197281
59.601107,130.34074,58.966342,132.078,0.14999999,1.84959425626946
58.966342,132.078,59.567698,133.09696,0.14999999,1.18317729877478
59.567698,133.09696,61.204722,134.4166,0.14999999,2.10268811433745
61.204722,134.4166,62.574481,135.05137,0.14999999,1.50969290618358
59.567698,133.09696,58.96634,133.54798,0.1,0.751698400000956
58.96634,133.54798,58.765886,135.06807,0.1,1.5332499516439
58.765886,135.06807,59.016452,135.70284,0.1,0.682434079787934
59.016452,135.70284,58.782592,136.7051,0.1,1.02918200878174
58.782592,136.7051,58.264758,137.59043,0.1,1.02565162723803
58.264758,137.59043,58.381688,139.16064,0.1,1.57455773758856
58.381688,139.16064,58.348278,139.4112,0.1,0.252777652691063
58.348278,139.4112,58.431798,140.73085,0.1,1.32229032852093
58.431798,140.73085,59.033153,141.16516,0.1,0.741790409836233
60.553253,121.83823,59.918485,122.13891,0.1,0.702380862655014
59.918485,122.13891,59.651217,123.2414,0.1,1.13442337067076
59.651217,123.2414,60.068827,124.19354,0.1,1.0396964420926
60.068827,124.19354,59.768147,127.06669,0.1,2.88884049142558
59.768147,127.06669,60.904043,128.10236,0.1,1.53716364506712
62.490955,113.53617,61.77267,114.32128,0.1,1.06411045165669
61.77267,114.32128,61.355059,116.24228,0.1,1.96586875129573
61.355059,116.24228,60.770409,119.16554,0.1,2.98115156442942
60.770409,119.16554,60.402914,119.51633,0.1,0.508041532874037
60.402914,119.51633,60.219166,121.40392,0.1,1.89651241377535
60.219166,121.40392,60.553253,121.83823,0.1,0.547940963671265
66.015573,105.41786,65.481032,105.50136,0.1,0.54102341047408
65.481032,105.50136,64.295024,107.99031,0.1,2.75707944727097
64.295024,107.99031,64.512181,109.5104,0.1,1.53552296327635
69.055762,97.951019,69.189398,99.103618,0.1,1.16032022963361
69.189398,99.103618,69.690529,99.771791,0.1,0.835217000000596
83.655362,80.277821,83.655362,80.277821,0.1,0
83.655362,80.277821,83.989449,80.962697,0.1,0.762016573930647
83.989449,80.962697,86.61203,80.1943,0.1,2.73283095912828
83.989449,80.962695,83.320127,82.191396,0.1,1.39917764672146
85.280875,81.978782,85.576361,83.150968,0.1,1.20885565506887
85.576361,83.150968,86.07749,83.76903,0.1,0.795695237188837
86.07749,83.76903,88.068451,84.010412,0.1,2.00554007026661
81.170385,82.923723,81.450388,84.787993,0.1,1.88518018048913
81.450388,84.787993,81.934814,85.255715,0.1,0.67337390709768
81.934814,85.255715,82.375186,86.278272,0.1,1.11335094046442
78.627353,84.203341,78.660763,85.372645,0.1,1.16978120711353
78.660763,85.372645,78.493721,85.639914,0.1,0.315175741650587
78.493721,85.639914,77.875659,85.77355,0.1,0.632344222983015
77.875659,85.77355,77.541572,86.408314,0.1,0.717314059018087
77.541572,86.408314,76.756466,86.708992,0.1,0.840713203726456
76.756466,86.708992,76.672946,87.627731,0.1,0.922527474128008
76.672946,87.627731,76.789876,88.713515,0.1,1.09206204931588
78.49372,85.639914,78.49372,85.639914,0.1,0
78.49372,85.639914,78.689919,86.490883,0.1,0.873293929076582
78.689919,86.490883,78.784409,87.553942,0.1,1.06725011013398
80.832327,81.54735,81.347563,82.014228,0.1,0.695300800071448
81.347563,82.014228,81.985397,81.837053,0.1,0.66198428393807
81.985397,81.837053,82.233444,81.270088,0.1,0.618851052704926
82.233444,81.270088,81.902714,80.833052,0.1,0.548071891448565
75.323567,131.25744,75.949589,132.06064,0.1,1.01834855746155
75.949589,132.06064,76.398437,132.43861,0.1,0.586792849312261
76.398437,132.43861,77.532367,132.76934,0.1,1.18117720000007
77.532367,132.76934,79.764788,133.45442,0.1,2.33517411077654
79.764788,133.45442,81.442056,134.34031,0.1,1.89684713035183
81.442056,134.34031,83.320127,136.32468,0.1,2.73219233911909
